uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimSizeMD
2010,Female,E,Small,Employed,20,0,25910,0,161,128
2010,Male,C,Medium,Unemployed,32,2,23190,0,259,4752
2010,Male,E,Small,Employed,39,1,1635,1,62,608
2010,Male,A,Large,Self-employed,27,14,24300,1,148,235
2010,Female,A,Medium,Housewife,21,4,18955,1,251,1071
2010,Male,E,Small,Employed,21,0,34190,0,32,1332
2010,Male,C,Large,Housewife,41,0,26675,0,153,293
2010,Male,C,Medium,Employed,39,3,13610,1,249,311
2010,Male,D,Medium,Housewife,41,3,20630,1,223,151
2010,Male,B,Medium,Employed,29,0,12315,0,212,1243
2010,Male,E,Small,Employed,26,0,20715,0,77,185
2010,Female,D,Medium,Employed,47,0,10850,1,259,337
2010,Male,E,Small,Employed,28,6,23605,0,222,612
2010,Male,C,Small,Housewife,32,6,22110,0,64,2391
2010,Male,C,Large,Housewife,34,3,15835,1,51,40
2010,Female,E,Medium,Self-employed,52,12,6550,1,270,1569
2010,Female,B,Medium,Unemployed,29,1,11760,1,47,846
2010,Male,A,Medium,Employed,19,2,1840,0,270,861
2010,Male,B,Small,Employed,30,1,20680,0,76,33
2010,Male,A,Medium,Self-employed,41,14,1245,1,51,2579
2010,Female,E,Medium,Employed,44,7,27160,0,88,93
2010,Male,A,Medium,Unemployed,18,13,29020,0,223,1369
2010,Male,D,Large,Self-employed,49,3,17875,1,67,655
2010,Male,A,Medium,Employed,42,9,5485,1,169,135
2010,Male,C,Medium,Housewife,43,0,19835,1,201,625
2010,Male,A,Large,Employed,20,0,23220,1,67,1904
2010,Male,D,Large,Unemployed,46,4,15580,1,22,1093
2010,Male,E,Medium,Housewife,18,11,17965,0,157,225
2010,Female,C,Large,Unemployed,52,9,9505,1,145,930
2010,Male,D,Large,Housewife,31,2,19125,1,153,74
2010,Male,E,Medium,Housewife,44,6,20305,0,91,900
2010,Male,E,Medium,Unemployed,36,4,11660,0,133,937
2010,Female,E,Medium,Housewife,61,7,19710,1,28,783
2010,Female,D,Small,Employed,33,7,36450,1,124,86
2010,Female,C,Small,Employed,30,9,6225,1,222,1221
2010,Male,B,Large,Self-employed,59,1,27080,0,85,1162
2010,Female,B,Large,Unemployed,24,0,15220,0,271,93
2010,Female,B,Large,Unemployed,26,4,6135,0,91,3700
2010,Female,D,Large,Employed,36,11,15050,0,23,217
2010,Male,C,Large,Housewife,45,15,7815,0,282,1032
2010,Female,E,Medium,Unemployed,29,5,37930,1,112,56
2010,Male,E,Medium,Employed,24,1,15475,0,223,291
2010,Male,A,Medium,Employed,29,0,6670,0,44,1786
2010,Male,D,Small,Employed,25,15,40700,0,139,770
2010,Female,D,Large,Self-employed,43,13,20050,0,33,865
2010,Female,B,Medium,Unemployed,38,14,7800,0,100,383
2010,Female,E,Small,Employed,56,3,19565,1,182,765
2010,Male,E,Large,Unemployed,20,14,24480,0,190,3497
2010,Male,D,Medium,Unemployed,48,0,9945,1,64,407
2010,Female,A,Large,Housewife,71,8,13015,0,124,129
2010,Male,B,Large,Housewife,47,3,8610,0,24,503
2010,Male,B,Small,Employed,44,6,7605,1,129,79
2010,Male,D,Medium,Unemployed,38,6,18955,1,277,148
2010,Male,C,Large,Employed,43,5,6755,0,251,258
2010,Male,A,Large,Self-employed,31,5,4095,0,136,413
2010,Female,B,Medium,Housewife,18,10,26060,0,212,63
2010,Female,D,Small,Housewife,28,12,29655,0,181,1385
2010,Male,D,Medium,Self-employed,21,7,27850,0,276,3676
2010,Male,D,Large,Self-employed,40,1,32960,0,235,40
2010,Female,D,Medium,Employed,33,2,25020,1,294,475
2010,Male,D,Large,Self-employed,54,2,22075,1,38,1987
2010,Male,D,Small,Unemployed,25,2,36670,0,27,931
2010,Female,A,Medium,Housewife,43,3,4195,0,24,945
2010,Female,C,Small,Employed,55,2,22195,1,223,404
2010,Male,E,Large,Employed,53,1,27290,1,296,8
2010,Female,A,Medium,Self-employed,31,1,40470,0,48,1871
2010,Male,A,Medium,Employed,20,3,8130,0,119,2742
2010,Male,E,Medium,Unemployed,24,1,16360,1,59,984
2010,Male,A,Large,Housewife,32,11,9830,1,64,29
2010,Female,E,Small,Housewife,34,10,21220,1,153,928
2010,Male,A,Medium,Unemployed,39,3,25050,1,70,229
2010,Male,D,Medium,Housewife,24,2,8955,1,84,43
2010,Male,E,Small,Unemployed,20,1,36905,1,184,344
2010,Male,A,Small,Housewife,24,0,42535,0,168,496
2010,Male,C,Large,Self-employed,34,4,26855,1,45,418
2010,Male,C,Small,Employed,29,0,5460,0,122,162
2010,Male,C,Large,Employed,52,15,5155,1,233,3
2010,Male,C,Medium,Housewife,29,6,17435,0,145,416
2010,Male,D,Small,Employed,23,3,28110,0,124,416
2010,Female,B,Small,Self-employed,46,2,7780,0,250,1810
2010,Female,A,Large,Employed,47,1,16250,0,100,550
2010,Male,A,Medium,Self-employed,22,6,16865,1,223,117
2010,Male,B,Medium,Self-employed,30,10,22030,1,139,159
2010,Female,B,Medium,Housewife,47,1,21200,1,129,312
2010,Male,E,Medium,Employed,38,4,6860,1,254,56
2010,Male,C,Large,Unemployed,40,1,32120,1,209,3402
2010,Male,B,Large,Retired,55,4,11765,1,156,953
2010,Male,B,Medium,Employed,41,2,21670,1,40,264
2010,Female,B,Small,Employed,19,7,23535,0,148,440
2010,Male,E,Small,Unemployed,23,11,19595,0,94,242
2010,Male,D,Large,Unemployed,38,0,43605,0,212,1941
2010,Male,B,Medium,Employed,19,9,44370,0,57,363
2010,Male,B,Large,Unemployed,30,4,16015,0,92,1211
2010,Male,D,Medium,Self-employed,29,10,14855,0,212,692
2010,Male,C,Medium,Housewife,39,1,19365,1,273,46
2010,Female,C,Small,Employed,27,11,27565,0,209,3352
2010,Male,D,Medium,Employed,40,1,9805,0,145,1605
2010,Male,A,Medium,Self-employed,31,1,19225,0,219,869
2010,Male,A,Small,Housewife,22,4,14380,0,190,1713
2010,Female,B,Small,Housewife,34,0,8560,1,238,4337
2010,Male,B,Large,Employed,53,6,11800,1,207,64
2010,Male,B,Large,Employed,29,2,21510,1,124,57
2010,Female,B,Medium,Unemployed,29,14,6910,1,167,1103
2010,Male,E,Small,Housewife,18,15,19465,0,89,5455
2010,Male,C,Large,Housewife,37,11,1530,0,114,481
2010,Female,E,Medium,Unemployed,38,0,9000,1,95,644
2010,Male,D,Medium,Employed,22,1,15775,0,209,686
2010,Male,D,Medium,Unemployed,30,7,10460,1,68,564
2010,Male,B,Medium,Self-employed,45,3,12755,1,107,1358
2010,Female,E,Small,Employed,23,9,7670,0,33,1054
2010,Female,A,Small,Self-employed,59,5,21835,0,95,40
2010,Male,B,Small,Housewife,23,4,30495,0,64,770
2010,Male,C,Medium,Unemployed,21,15,20365,0,94,167
2010,Female,D,Small,Unemployed,20,0,16515,0,270,2598
2010,Male,B,Large,Housewife,61,3,42500,0,190,1254
2010,Male,D,Large,Housewife,28,0,4885,1,254,919
2010,Male,B,Medium,Employed,54,0,27675,1,28,1407
2010,Male,D,Small,Housewife,45,2,11860,0,157,218
2010,Male,C,Small,Employed,25,4,24230,0,85,1095
2010,Male,E,Small,Self-employed,36,0,22355,1,44,41
2010,Female,D,Small,Housewife,23,5,12020,1,62,75
2010,Male,B,Small,Unemployed,22,11,16715,0,190,407
2010,Male,C,Medium,Housewife,36,4,8190,0,294,434
2010,Male,C,Small,Self-employed,19,3,8095,0,153,1591
2010,Female,B,Small,Unemployed,47,9,49665,1,59,849
2010,Male,A,Small,Unemployed,54,13,7825,0,124,3811
2010,Male,A,Medium,Employed,29,5,19395,0,37,2790
2010,Male,B,Medium,Self-employed,48,4,8490,1,25,308
2010,Female,D,Large,Unemployed,22,14,7845,1,201,2112
2010,Male,A,Medium,Self-employed,22,8,16185,0,239,520
2010,Male,E,Large,Self-employed,36,13,13010,0,141,1377
2010,Male,E,Medium,Housewife,38,10,10600,1,275,613
2010,Male,D,Small,Unemployed,24,0,13245,1,103,2983
2010,Female,D,Small,Self-employed,43,2,27180,1,178,693
2010,Female,B,Large,Unemployed,59,10,17825,0,23,506
2010,Male,A,Large,Housewife,35,4,6830,0,59,1036
2010,Female,B,Small,Employed,43,1,11125,0,22,183
2010,Male,A,Medium,Self-employed,22,3,27755,0,38,674
2010,Male,A,Medium,Self-employed,49,0,17940,1,238,911
2010,Female,D,Medium,Housewife,52,14,6095,1,66,1064
2010,Female,D,Large,Employed,26,1,8825,0,64,1483
2010,Male,A,Large,Housewife,25,1,13310,0,212,2855
2010,Male,A,Small,Self-employed,53,2,5520,0,150,650
2010,Female,D,Large,Unemployed,44,0,2225,1,277,328
2010,Male,E,Small,Housewife,22,4,18855,1,56,2045
2010,Female,A,Medium,Housewife,22,2,25475,0,249,229
2010,Female,A,Small,Employed,25,11,17030,1,259,498
2010,Male,B,Medium,Self-employed,20,1,41090,0,182,2080
2010,Female,A,Small,Employed,18,5,5315,0,184,550
2010,Male,A,Large,Housewife,53,1,20755,1,216,358
2010,Male,C,Large,Employed,36,4,19560,1,107,243
2010,Male,E,Medium,Employed,52,5,12965,0,79,77
2010,Female,B,Small,Housewife,44,2,9950,0,257,1224
2010,Female,D,Small,Housewife,22,8,18255,0,161,233
2010,Male,D,Small,Employed,21,14,4560,1,123,84
2010,Female,B,Large,Self-employed,48,1,11815,0,170,92
2010,Male,D,Medium,Self-employed,19,5,29990,0,213,543
2010,Male,B,Small,Housewife,34,15,20935,1,129,626
2010,Male,C,Medium,Employed,26,6,1070,0,85,1970
2010,Male,B,Large,Self-employed,41,4,16945,1,34,605
2010,Female,A,Small,Employed,31,4,14465,1,123,168
2010,Female,A,Medium,Employed,25,2,17080,0,213,184
2010,Male,C,Large,Housewife,56,6,24270,0,254,487
2010,Male,D,Small,Self-employed,46,8,23430,0,167,1342
2010,Male,A,Medium,Self-employed,47,4,31620,1,297,87
2010,Female,D,Medium,Employed,35,2,19200,1,201,817
2010,Male,A,Large,Housewife,39,0,19000,1,212,810
2010,Male,E,Small,Employed,21,12,27760,0,92,1532
2010,Female,A,Small,Employed,26,0,29110,0,38,1566
2010,Female,D,Medium,Self-employed,56,0,13000,1,114,80
2010,Male,E,Medium,Employed,52,6,29345,0,122,103
2010,Male,B,Medium,Self-employed,18,4,8925,0,138,1443
2010,Male,A,Small,Employed,23,0,31280,0,201,541
2010,Male,E,Small,Housewife,57,0,7705,1,294,199
2010,Male,E,Medium,Employed,22,8,15955,0,99,1489
2010,Male,B,Small,Self-employed,32,11,12965,1,59,535
2010,Male,E,Medium,Housewife,56,6,20660,1,133,51
2010,Female,A,Small,Housewife,21,4,11510,0,14,706
2010,Male,E,Small,Self-employed,27,0,5465,1,31,204
2010,Female,C,Large,Retired,68,13,32635,1,210,1033
2010,Male,A,Medium,Employed,19,6,1215,0,123,440
2010,Male,D,Large,Employed,35,0,8925,1,91,620
2010,Male,D,Large,Housewife,38,4,48860,1,107,204
2010,Female,B,Medium,Employed,22,0,15330,1,250,994
2010,Female,D,Medium,Employed,47,1,6345,1,28,976
2010,Male,E,Medium,Housewife,21,6,32715,1,51,959
2010,Male,B,Small,Unemployed,37,2,46305,1,125,1084
2010,Male,B,Medium,Employed,42,2,26895,1,76,304
2010,Female,A,Large,Employed,36,1,38010,0,122,205
2010,Female,B,Large,Employed,25,11,3565,0,51,27
2010,Male,A,Medium,Retired,61,2,8040,0,82,1284
2010,Male,D,Medium,Unemployed,19,6,7270,0,99,626
2010,Male,E,Medium,Employed,20,6,10075,0,216,1095
2010,Male,B,Large,Housewife,53,11,8745,0,32,116
2010,Female,A,Large,Retired,57,9,21970,1,238,114
2010,Male,B,Medium,Housewife,26,3,16365,0,56,15
2010,Male,B,Medium,Unemployed,28,6,13265,0,284,1490
2010,Male,A,Medium,Self-employed,46,15,27830,1,207,250
2010,Male,E,Small,Unemployed,27,0,4350,0,259,421
2010,Female,D,Large,Retired,57,10,41595,0,178,12325
2010,Female,A,Medium,Employed,28,2,4940,1,79,950
2010,Male,D,Large,Retired,66,13,23360,1,19,927
2010,Male,B,Medium,Housewife,47,8,6855,1,282,757
2010,Male,E,Medium,Employed,38,10,6410,1,99,159
2010,Male,A,Medium,Housewife,37,3,23745,1,18,604
2010,Male,D,Small,Employed,37,10,23570,1,56,215
2010,Female,E,Large,Retired,66,11,7995,0,138,1722
2010,Male,A,Small,Unemployed,19,14,12645,1,126,824
2010,Male,E,Medium,Housewife,73,10,6205,0,181,1795
2010,Female,E,Small,Unemployed,31,10,22965,0,27,70
2010,Male,A,Large,Housewife,31,6,11560,0,160,160
2010,Male,A,Small,Employed,18,4,5545,0,291,33
2010,Male,E,Small,Employed,26,6,8520,0,57,4204
2010,Male,D,Large,Unemployed,22,0,9730,1,286,1203
2010,Female,D,Small,Self-employed,29,0,12900,1,35,206
2010,Female,D,Small,Housewife,46,2,29830,1,170,18
2010,Male,A,Medium,Employed,37,13,15280,0,114,30
2010,Female,B,Medium,Unemployed,35,1,27670,1,291,724
2010,Male,B,Small,Self-employed,43,2,7100,1,141,165
2010,Female,B,Small,Self-employed,60,1,11720,0,32,129
2010,Male,D,Medium,Employed,29,14,22825,0,59,447
2010,Male,B,Medium,Employed,59,14,21895,1,123,2
2010,Male,B,Small,Self-employed,36,15,3070,0,78,306
2010,Male,A,Small,Unemployed,35,2,26125,1,96,379
2010,Male,A,Small,Housewife,18,10,10760,1,223,1843
2010,Male,D,Medium,Employed,46,0,17730,1,163,2
2010,Male,B,Medium,Unemployed,37,0,21600,0,107,606
2010,Male,C,Large,Employed,21,2,21430,0,213,734
2010,Male,C,Small,Employed,25,0,15455,1,56,966
2010,Female,D,Large,Unemployed,33,4,23305,1,291,1855
2010,Female,B,Small,Self-employed,42,0,17145,0,24,117
2010,Male,B,Small,Employed,18,4,7795,1,27,1399
2010,Male,B,Medium,Employed,28,8,12160,0,72,56
2010,Male,D,Large,Unemployed,51,1,9215,1,170,305
2010,Female,A,Medium,Self-employed,33,2,29290,1,171,1136
2010,Male,B,Small,Unemployed,41,14,23220,1,99,2558
2010,Female,B,Large,Self-employed,38,12,15580,0,212,502
2010,Male,E,Small,Employed,27,5,12080,0,223,78
2010,Male,A,Large,Employed,34,0,8700,1,225,31
2010,Male,B,Large,Unemployed,37,0,18420,1,236,513
2010,Female,D,Large,Housewife,43,0,23165,0,112,86
2010,Female,D,Small,Self-employed,26,6,14790,0,38,894
2010,Female,B,Large,Self-employed,49,4,8845,1,187,212
2010,Female,D,Medium,Self-employed,51,7,19085,1,62,722
2010,Male,B,Medium,Retired,48,11,24190,1,33,1489
2010,Male,A,Large,Employed,50,15,43555,1,26,160
2010,Male,E,Large,Unemployed,30,13,26845,0,33,3
2010,Female,A,Medium,Housewife,38,10,22435,1,130,1137
2010,Male,C,Large,Housewife,41,11,16300,1,92,83
2010,Female,B,Large,Self-employed,37,8,39765,0,249,483
2010,Male,A,Small,Housewife,45,3,9360,1,33,867
2010,Male,C,Small,Employed,22,4,15905,1,140,79
2010,Male,E,Medium,Employed,40,3,15920,0,276,673
2010,Male,A,Small,Self-employed,39,6,7585,1,59,352
2010,Male,E,Large,Employed,25,1,8415,1,113,717
2010,Male,A,Large,Housewife,20,12,13745,0,184,422
2010,Male,A,Large,Employed,43,10,5175,0,275,1036
2010,Male,B,Medium,Employed,33,3,4910,1,150,953
2010,Male,B,Medium,Employed,32,3,15290,1,202,1115
2010,Male,E,Medium,Housewife,51,4,20845,0,48,473
2010,Male,A,Large,Unemployed,25,0,19925,0,68,560
2010,Male,A,Medium,Housewife,59,15,1950,1,216,298
2010,Male,C,Large,Employed,29,10,7235,0,129,1042
2010,Male,B,Large,Self-employed,35,0,29755,0,297,1209
2010,Female,D,Medium,Housewife,34,0,15160,0,126,134
2010,Male,D,Small,Employed,41,10,10365,1,223,31
2010,Female,A,Medium,Unemployed,19,3,21890,0,182,2003
2010,Female,A,Medium,Housewife,24,5,4835,0,68,541
2010,Male,C,Large,Unemployed,38,0,4025,1,31,1204
2010,Male,E,Medium,Employed,22,3,15105,0,276,489
2010,Male,A,Medium,Retired,47,2,21625,0,23,3322
2010,Male,E,Large,Self-employed,53,4,10540,0,153,1038
2010,Male,A,Large,Employed,23,10,8010,0,277,124
2010,Male,B,Medium,Unemployed,29,10,7250,0,62,1350
2010,Male,D,Small,Retired,52,5,13810,1,207,940
2010,Male,D,Medium,Self-employed,51,5,14375,1,76,1753
2010,Male,A,Large,Housewife,45,1,5110,1,56,455
2010,Female,A,Large,Housewife,52,8,24910,1,31,380
2010,Female,C,Small,Housewife,18,9,40425,0,17,5016
2010,Female,C,Small,Housewife,36,2,19585,0,38,13
2010,Male,B,Medium,Self-employed,29,3,29640,1,251,77
2010,Male,A,Medium,Employed,60,0,19710,1,175,540
2010,Female,D,Large,Housewife,18,0,44985,0,32,218
2010,Male,C,Large,Self-employed,54,8,7385,1,238,21
2010,Male,B,Small,Unemployed,28,1,23055,0,182,27
2010,Male,D,Medium,Unemployed,33,2,46935,0,157,1839
2010,Male,C,Medium,Employed,19,8,23045,1,223,367
2010,Male,A,Large,Self-employed,50,3,19850,1,259,878
2010,Female,D,Medium,Housewife,28,15,44145,1,141,155
2010,Male,B,Large,Housewife,68,6,23250,1,294,437
2010,Female,A,Medium,Employed,40,7,27915,0,51,1082
2010,Female,B,Small,Unemployed,28,14,29425,0,41,47
2010,Female,D,Large,Employed,38,1,19720,1,28,592
2010,Male,A,Small,Self-employed,34,6,3870,1,124,478
2010,Male,E,Large,Unemployed,41,1,12695,1,84,726
2010,Female,E,Large,Employed,31,0,26635,1,138,448
2010,Male,C,Medium,Self-employed,22,2,9505,1,72,135
2010,Male,A,Small,Housewife,25,11,3365,0,260,167
2010,Male,B,Small,Unemployed,19,4,38200,0,88,7293
2010,Male,A,Large,Employed,20,1,3020,0,225,2048
2010,Male,B,Small,Unemployed,18,0,20580,0,249,2365
2010,Male,C,Medium,Self-employed,47,5,36340,0,223,388
2010,Male,C,Medium,Employed,45,6,15480,0,212,228
2010,Female,B,Large,Unemployed,40,0,12270,1,59,29
2010,Male,D,Medium,Self-employed,47,11,16545,0,31,331
2010,Female,B,Small,Employed,49,0,28475,0,62,124
2010,Male,B,Medium,Employed,21,0,17270,0,26,146
2010,Male,B,Medium,Self-employed,26,0,11030,0,254,558
2010,Female,E,Large,Self-employed,31,1,5820,0,98,5
2010,Male,A,Medium,Employed,18,11,9475,0,223,306
2010,Male,A,Medium,Employed,54,3,24060,0,271,679
2010,Male,E,Large,Housewife,68,7,4135,1,77,209
2010,Male,D,Medium,Employed,50,8,9605,0,28,1420
2010,Female,B,Medium,Self-employed,46,1,19545,1,271,297
2010,Female,B,Small,Housewife,58,1,8135,0,129,1292
2010,Male,E,Small,Unemployed,19,12,14175,0,209,161
2010,Female,E,Large,Housewife,44,7,5955,0,30,671
2010,Male,A,Medium,Self-employed,21,7,18035,1,125,2030
2010,Female,C,Small,Housewife,31,6,26635,0,178,348
2010,Female,A,Small,Housewife,50,3,32035,1,66,483
2010,Male,E,Small,Housewife,30,8,8125,1,38,402
2010,Male,A,Medium,Employed,24,1,9945,0,133,11
2010,Male,A,Medium,Self-employed,21,0,27010,1,250,1298
2010,Male,D,Small,Employed,18,4,22795,0,114,2269
2010,Male,B,Medium,Unemployed,19,13,9615,0,114,2166
2010,Female,D,Small,Employed,38,9,5375,0,77,825
2010,Male,E,Medium,Self-employed,20,0,19885,0,223,1192
2010,Male,D,Small,Self-employed,74,13,13030,1,112,1061
2010,Male,C,Small,Employed,36,6,8560,1,65,81
2010,Male,B,Large,Unemployed,21,4,11130,1,275,794
2010,Female,C,Small,Self-employed,39,6,1365,1,71,238
2010,Female,A,Large,Unemployed,66,2,2885,1,85,504
2010,Male,B,Medium,Self-employed,27,8,5795,0,101,6
2010,Female,B,Medium,Employed,26,9,9490,0,163,1863
2010,Male,D,Large,Employed,44,7,12100,1,130,737
2010,Female,D,Large,Employed,34,2,6155,1,30,219
2010,Male,C,Medium,Unemployed,20,4,7180,0,57,1008
2010,Male,E,Medium,Employed,25,8,27855,1,148,101
2010,Female,E,Medium,Employed,28,15,15525,1,212,476
2010,Male,D,Small,Self-employed,35,5,20335,0,297,38
2010,Male,A,Large,Self-employed,74,15,16890,0,130,1202
2010,Male,C,Large,Employed,36,6,4620,1,68,439
2010,Male,E,Large,Retired,66,5,5395,0,129,2505
2010,Male,E,Medium,Employed,28,5,23885,1,190,1442
2010,Male,D,Small,Employed,31,12,29845,1,40,492
2010,Male,C,Medium,Housewife,34,12,19360,1,260,4169
2010,Male,A,Small,Unemployed,28,2,19370,0,201,325
2010,Male,A,Medium,Employed,56,0,41380,1,149,743
2010,Male,D,Large,Unemployed,38,0,6760,1,260,140
2010,Female,E,Large,Employed,71,1,4250,1,140,116
2010,Male,A,Large,Employed,32,0,21065,0,260,753
2010,Female,B,Medium,Housewife,34,3,18480,0,96,553
2010,Male,A,Medium,Unemployed,20,14,28060,0,271,319
2010,Male,D,Small,Employed,30,1,47310,1,271,2131
2010,Male,E,Small,Unemployed,28,12,3180,1,49,142
2010,Male,D,Small,Housewife,27,0,42545,0,28,557
2010,Male,B,Small,Housewife,21,0,29285,0,201,2570
2010,Male,B,Small,Unemployed,25,14,12555,1,275,333
2010,Male,C,Large,Employed,33,2,30005,1,181,269
2010,Female,D,Medium,Housewife,45,10,9860,1,156,90
2010,Male,B,Large,Employed,19,2,29125,1,250,112
2010,Female,D,Large,Employed,47,0,4110,1,64,136
2010,Male,A,Large,Employed,37,9,4010,0,66,81
2010,Female,B,Medium,Self-employed,41,3,22805,0,38,714
2010,Female,D,Large,Housewife,22,6,26335,1,139,115
2010,Male,A,Large,Employed,42,2,36775,1,271,722
2010,Male,B,Large,Employed,38,3,6725,0,296,508
2010,Male,A,Small,Employed,28,8,23295,0,30,331
2010,Male,A,Small,Self-employed,32,15,20815,0,58,264
2010,Male,D,Medium,Housewife,23,5,10620,0,90,64
2010,Male,E,Small,Housewife,22,14,8480,1,156,543
2010,Female,B,Small,Self-employed,41,11,26200,1,276,793
2010,Male,C,Large,Unemployed,19,0,18270,0,30,379
2010,Male,D,Small,Employed,41,2,6585,1,271,389
2010,Male,E,Small,Employed,22,4,34395,0,84,352
2010,Male,A,Small,Unemployed,42,10,9550,0,38,4905
2010,Male,E,Large,Housewife,54,7,36570,1,212,911
2010,Male,D,Medium,Employed,18,1,9410,0,273,979
2010,Female,A,Small,Self-employed,40,1,3825,0,259,1836
2010,Male,B,Small,Employed,24,8,13065,0,86,215
2010,Male,E,Large,Self-employed,47,7,17280,1,150,575
2010,Female,E,Large,Housewife,73,2,10520,1,235,293
2010,Male,A,Large,Employed,57,3,29735,0,64,119
2010,Female,A,Large,Unemployed,36,1,18775,0,223,1599
2010,Male,D,Large,Employed,43,1,25270,1,140,61
2010,Male,D,Large,Self-employed,57,1,42020,0,169,724
2010,Male,D,Small,Housewife,35,6,19085,1,31,551
2010,Male,E,Medium,Unemployed,27,0,32615,1,25,19
2010,Male,A,Medium,Self-employed,47,0,4040,0,103,383
2010,Male,B,Small,Employed,27,0,2360,0,163,3534
2010,Male,D,Small,Unemployed,18,11,15030,0,219,924
2010,Male,E,Small,Housewife,36,3,33445,1,294,331
2010,Male,D,Small,Housewife,31,15,8550,0,69,803
2010,Male,C,Large,Housewife,69,1,21670,1,212,120
2010,Male,C,Large,Employed,18,9,19710,0,110,56
2010,Male,D,Small,Housewife,41,2,17640,1,50,1120
2010,Male,B,Large,Housewife,23,1,8995,0,251,164
2010,Male,A,Large,Self-employed,51,2,20095,0,239,308
2010,Female,B,Small,Unemployed,29,0,12145,0,61,974
2010,Female,E,Medium,Self-employed,39,15,6090,0,140,273
2010,Female,A,Large,Employed,49,0,41835,1,67,346
2010,Female,A,Large,Self-employed,29,5,9155,0,190,3163
2010,Female,A,Medium,Employed,39,1,1900,0,24,113
2010,Male,E,Small,Housewife,28,2,28755,0,35,117
2010,Male,A,Large,Self-employed,36,7,12070,0,32,370
2010,Male,A,Medium,Housewife,42,1,27140,1,36,539
2010,Male,D,Medium,Self-employed,21,0,7900,1,284,125
2010,Male,B,Small,Housewife,32,12,23540,0,216,1677
2010,Male,A,Small,Employed,25,4,29445,0,37,908
2010,Male,E,Medium,Employed,54,5,6550,1,190,684
2010,Male,B,Medium,Self-employed,18,6,16645,1,83,46
2010,Female,A,Small,Employed,19,6,2320,1,170,89
2010,Female,D,Medium,Unemployed,42,1,28545,1,145,1184
2010,Male,A,Small,Employed,34,13,8135,1,187,30
2010,Male,B,Small,Employed,38,1,13035,1,129,178
2010,Female,E,Medium,Unemployed,34,4,42400,1,101,1318
2010,Male,D,Large,Employed,43,3,12110,1,64,521
2010,Male,A,Medium,Unemployed,37,5,47475,1,205,1784
2010,Female,B,Large,Employed,35,1,21440,1,219,296
2010,Male,A,Large,Unemployed,56,2,12005,1,156,1116
2010,Female,A,Medium,Housewife,31,11,14825,1,37,285
2010,Male,B,Large,Retired,71,6,22215,0,238,833
2010,Male,B,Medium,Self-employed,39,4,32535,1,88,354
2010,Female,B,Large,Unemployed,23,4,21460,0,70,2100
2010,Male,D,Small,Housewife,35,0,24415,1,72,653
2010,Male,E,Small,Unemployed,32,5,7965,0,170,422
2010,Female,E,Small,Unemployed,19,15,14340,0,167,610
